Node=鄉	9	61
歸	觴	0.1111111111111111	Lu1983.130.1
歸	觴	0.07692307692307693	Lu1983.133.1
歸	驤	0.1111111111111111	Lu1983.130.1
歸	遺	0.1111111111111111	Lu1983.130.1
歸	蓋	0.07692307692307693	Lu1983.133.1
歸	濭	0.07692307692307693	Lu1983.133.1
歸	位	0.07692307692307693	Lu1983.133.1
歸	醉	0.07692307692307693	Lu1983.133.1
歸	祥	0.07692307692307693	Lu1983.133.1
歸	央	0.07692307692307693	Lu1983.133.1
歸	合	0.07692307692307693	Lu1983.133.1
歸	國	0.07692307692307693	Lu1983.133.1
歸	輿	0.07692307692307693	Lu1983.133.1
歸	蛇	0.07692307692307693	Lu1983.133.1
歸	衰	0.07692307692307693	Lu1983.133.1
歸	衰	0.25	Lu1983.398.1
歸	北	0.125	Lu1983.139.1
歸	烏	0.125	Lu1983.139.1
歸	葬	0.125	Lu1983.139.1
歸	激	0.125	Lu1983.139.1
歸	死	0.125	Lu1983.139.1
歸	得	0.125	Lu1983.139.1
歸	思	0.125	Lu1983.139.1
歸	大	0.2	Lu1983.140.1
歸	逝	0.2	Lu1983.140.1
歸	為	0.2	Lu1983.140.1
歸	梁	0.2	Lu1983.140.1
歸	望	0.2	Lu1983.140.1
歸	壽	0.16666666666666666	Lu1983.150.1
歸	歲	0.16666666666666666	Lu1983.150.1
歸	陳	0.16666666666666666	Lu1983.150.1
歸	佳	0.16666666666666666	Lu1983.150.1
歸	引	0.16666666666666666	Lu1983.150.1
歸	聞	0.16666666666666666	Lu1983.150.1
歸	差	0.1111111111111111	Lu1983.206.1
歸	違	0.1111111111111111	Lu1983.206.1
歸	違	0.1111111111111111	Lu1983.531.16
歸	師	0.1111111111111111	Lu1983.206.1
歸	懷	0.1111111111111111	Lu1983.206.1
歸	懷	0.1111111111111111	Lu1983.535.6
歸	徊	0.1111111111111111	Lu1983.206.1
歸	徊	0.25	Lu1983.531.19
歸	徊	0.1111111111111111	Lu1983.535.6
歸	暉	0.1111111111111111	Lu1983.206.1
歸	乖	0.1111111111111111	Lu1983.206.1
歸	乖	0.1111111111111111	Lu1983.535.6
歸	追	0.1111111111111111	Lu1983.206.1
歸	追	0.1	Lu1983.535.24
歸	衣	0.1111111111111111	Lu1983.206.1
歸	衣	0.2	Lu1983.411.1
歸	衣	0.1	Lu1983.411.3
歸	衣	0.1111111111111111	Lu1983.531.16
歸	衣	0.25	Lu1983.531.19
歸	衣	0.14285714285714285	Lu1983.533.2
歸	衣	0.1	Lu1983.535.24
歸	文	0.5	Lu1983.215.1
歸	希	0.5	Lu1983.215.1
歸	希	0.1	Lu1983.535.24
歸	來	1.0	Lu1983.222.2
歸	晞	1.0	Lu1983.390.1
歸	晞	0.25	Lu1983.398.1
歸	輝	0.25	Lu1983.398.1
歸	輝	0.1111111111111111	Lu1983.531.16
歸	輝	0.16666666666666666	Lu1983.535.11
歸	輝	0.1	Lu1983.535.24
歸	悲	0.25	Lu1983.398.1
歸	悲	0.2	Lu1983.411.1
歸	悲	0.1	Lu1983.411.3
歸	悲	0.1	Lu1983.479.1
歸	悲	0.1111111111111111	Lu1983.531.16
歸	悲	0.1111111111111111	Lu1983.535.6
歸	悲	0.16666666666666666	Lu1983.535.11
歸	悲	0.1	Lu1983.535.24
歸	啼	0.2	Lu1983.411.1
歸	啼	0.1	Lu1983.411.3
歸	糜	0.2	Lu1983.411.1
歸	糜	0.1	Lu1983.411.3
歸	兒	0.2	Lu1983.411.1
歸	故	0.1	Lu1983.411.3
歸	廉	0.1	Lu1983.411.3
歸	非	0.1	Lu1983.411.3
歸	言	0.1	Lu1983.411.3
歸	行	0.1	Lu1983.411.3
歸	生	0.041666666666666664	Lu1983.413.1
歸	時	0.041666666666666664	Lu1983.413.1
歸	馬	0.041666666666666664	Lu1983.413.1
歸	賈	0.041666666666666664	Lu1983.413.1
歸	魯	0.041666666666666664	Lu1983.413.1
歸	苦	0.041666666666666664	Lu1983.413.1
歸	塵	0.041666666666666664	Lu1983.413.1
歸	堂	0.041666666666666664	Lu1983.413.1
歸	汲	0.041666666666666664	Lu1983.413.1
歸	錯	0.041666666666666664	Lu1983.413.1
歸	霜	0.041666666666666664	Lu1983.413.1
歸	藜	0.041666666666666664	Lu1983.413.1
歸	渫	0.041666666666666664	Lu1983.413.1
歸	襦	0.041666666666666664	Lu1983.413.1
歸	樂	0.041666666666666664	Lu1983.413.1
歸	泉	0.041666666666666664	Lu1983.413.1
歸	芽	0.041666666666666664	Lu1983.413.1
歸	瓜	0.041666666666666664	Lu1983.413.1
歸	家	0.041666666666666664	Lu1983.413.1
歸	少	0.041666666666666664	Lu1983.413.1
歸	蒂	0.041666666666666664	Lu1983.413.1
歸	譊	0.041666666666666664	Lu1983.413.1
歸	母	0.041666666666666664	Lu1983.413.1
歸	見	0.16666666666666666	Lu1983.416.1
歸	縣	0.16666666666666666	Lu1983.416.1
歸	綻	0.16666666666666666	Lu1983.416.1
歸	旦	0.16666666666666666	Lu1983.416.1
歸	眄	0.16666666666666666	Lu1983.416.1
歸	累	0.3333333333333333	Lu1983.426.1
歸	累	0.14285714285714285	Lu1983.533.2
歸	船	0.3333333333333333	Lu1983.426.1
歸	轉	0.3333333333333333	Lu1983.426.1
